sample_id,partner_sample_id,contributor,country,location,year,month,latitude,longitude,sex_call,sample_set,release,quarter,study_id,study_url,terms_of_use_expiry_date,terms_of_use_url,unrestricted_use,mean_cov,median_cov,modal_cov,mean_cov_2L,median_cov_2L,mode_cov_2L,mean_cov_2R,median_cov_2R,mode_cov_2R,mean_cov_3L,median_cov_3L,mode_cov_3L,mean_cov_3R,median_cov_3R,mode_cov_3R,mean_cov_X,median_cov_X,mode_cov_X,frac_gen_cov,divergence,contam_pct,contam_LLR,aim_species_fraction_arab,aim_species_fraction_colu,aim_species_fraction_colu_no2l,aim_species_gambcolu_arabiensis,aim_species_gambiae_coluzzii,aim_species,country_iso,admin1_name,admin1_iso,admin2_name,taxon,cohort_admin1_year,cohort_admin1_month,cohort_admin1_quarter,cohort_admin2_year,cohort_admin2_month,cohort_admin2_quarter,pop
VBS78946-7065STDY13144621,1323_1831,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,27.46,26,26,28.24,27,26,27.17,26,26,27.27,26,26,27.51,27,27,26.76,23,23,0.867,0.04339,0.178,160.276,0.339,0.478,0.47,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78946-7065STDY13144621_melas
VBS79083-7065STDY13144763,1323_1970,Alfred Amambua-Ngwa,"Gambia, The",Kanuma,2019,10,13.501,-16.505,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,25.48,25,26,26.09,26,26,25.64,25,26,24.88,25,26,25.3,25,26,25.17,23,24,0.864,0.0431,0.25,252.808,0.34,0.47,0.464,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kerewan,GM-N,Lower Niumi,melas,GM-N_mela_2019,GM-N_mela_2019_10,GM-N_mela_2019_Q4,GM-N_Lower-Niumi_mela_2019,GM-N_Lower-Niumi_mela_2019_10,GM-N_Lower-Niumi_mela_2019_Q4,VBS79083-7065STDY13144763_melas
VBS77646-7065STDY13143268,1323_0450,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,8,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,3,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,32.23,32,33,33.02,33,33,32.39,32,33,31.55,32,33,32.02,32,33,31.68,30,31,0.871,0.04311,0.498,1130.525,0.339,0.476,0.469,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_08,GM-M_mela_2019_Q3,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_08,GM-M_Niani_mela_2019_Q3,VBS77646-7065STDY13143268_melas
VBS78421-7065STDY13144079,1323_1301,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,26.85,27,27,27.51,27,27,27.0,27,28,26.29,26,27,26.71,27,27,26.29,24,25,0.866,0.04311,0.207,191.24,0.341,0.475,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78421-7065STDY13144079_melas
VBS79076-7065STDY13144756,1323_1963,Alfred Amambua-Ngwa,"Gambia, The",Kanuma,2019,10,13.501,-16.505,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,25.79,25,26,26.4,26,27,25.94,26,26,25.15,25,26,25.64,26,26,25.53,24,25,0.865,0.0431,0.306,310.973,0.339,0.476,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kerewan,GM-N,Lower Niumi,melas,GM-N_mela_2019,GM-N_mela_2019_10,GM-N_mela_2019_Q4,GM-N_Lower-Niumi_mela_2019,GM-N_Lower-Niumi_mela_2019_10,GM-N_Lower-Niumi_mela_2019_Q4,VBS79076-7065STDY13144756_melas
VBS77679-7065STDY13143303,1323_0484,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,8,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,3,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,20.94,20,21,21.38,21,21,20.98,21,21,20.47,20,21,20.82,20,21,20.93,19,19,0.863,0.04297,0.819,1183.882,0.339,0.476,0.469,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_08,GM-M_mela_2019_Q3,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_08,GM-M_Niani_mela_2019_Q3,VBS77679-7065STDY13143303_melas
VBS79085-7065STDY13144765,1323_1972,Alfred Amambua-Ngwa,"Gambia, The",Kanuma,2019,10,13.501,-16.505,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,32.15,32,33,32.92,32,33,32.2,32,33,31.64,32,33,31.96,32,33,31.65,30,31,0.868,0.04324,0.252,316.183,0.339,0.47,0.462,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kerewan,GM-N,Lower Niumi,melas,GM-N_mela_2019,GM-N_mela_2019_10,GM-N_mela_2019_Q4,GM-N_Lower-Niumi_mela_2019,GM-N_Lower-Niumi_mela_2019_10,GM-N_Lower-Niumi_mela_2019_Q4,VBS79085-7065STDY13144765_melas
VBS69795-7065STDY13152230,125-1,Alfred Amambua-Ngwa,"Gambia, The",Kartong,2005,10,13.094,-16.761,F,1323-VO-GM-NGWA-VMF00235,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,25.03,25,25,25.58,25,25,25.2,25,26,24.37,24,25,24.85,25,26,24.9,23,24,0.865,0.04306,0.261,272.803,0.341,0.477,0.47,intermediate,,intermediate_gambcolu_arabiensis,GMB,Brikama,GM-W,Kombo South,melas,GM-W_mela_2005,GM-W_mela_2005_10,GM-W_mela_2005_Q4,GM-W_Kombo-South_mela_2005,GM-W_Kombo-South_mela_2005_10,GM-W_Kombo-South_mela_2005_Q4,VBS69795-7065STDY13152230_melas
VBS79087-7065STDY13144767,1323_1974,Alfred Amambua-Ngwa,"Gambia, The",Kanuma,2019,10,13.501,-16.505,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,26.03,26,26,26.62,26,27,26.14,26,27,25.52,25,26,25.85,26,26,25.78,24,25,0.865,0.04312,0.242,243.792,0.338,0.475,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kerewan,GM-N,Lower Niumi,melas,GM-N_mela_2019,GM-N_mela_2019_10,GM-N_mela_2019_Q4,GM-N_Lower-Niumi_mela_2019,GM-N_Lower-Niumi_mela_2019_10,GM-N_Lower-Niumi_mela_2019_Q4,VBS79087-7065STDY13144767_melas
VBS79112-7065STDY13144792,1323_1999,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,28.64,28,29,29.32,29,29,28.66,28,29,28.08,28,29,28.56,29,29,28.27,26,27,0.867,0.04318,0.263,313.442,0.34,0.476,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS79112-7065STDY13144792_melas
VBS77703-7065STDY13143328,1323_0508,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,8,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,3,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,30.67,30,31,31.4,31,32,30.85,31,32,29.97,30,31,30.51,31,32,30.1,28,29,0.869,0.04316,0.287,417.166,0.34,0.477,0.469,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_08,GM-M_mela_2019_Q3,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_08,GM-M_Niani_mela_2019_Q3,VBS77703-7065STDY13143328_melas
VBS79159-7065STDY13144841,1323_2047,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,31.04,31,32,31.76,31,32,31.22,31,32,30.44,31,32,30.84,31,32,30.49,29,30,0.867,0.04322,0.178,185.789,0.34,0.472,0.464,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS79159-7065STDY13144841_melas
VBS77722-7065STDY13143347,1323_0527,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,8,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,3,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,19.05,18,19,19.46,19,19,19.03,18,19,18.7,18,19,18.94,19,19,19.09,17,17,0.861,0.04298,0.73,851.539,0.339,0.473,0.467,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_08,GM-M_mela_2019_Q3,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_08,GM-M_Niani_mela_2019_Q3,VBS77722-7065STDY13143347_melas
VBS78414-7065STDY13144072,1323_1294,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,25.47,25,26,26.0,26,26,25.64,25,26,25.02,25,26,25.38,25,26,24.82,23,24,0.865,0.04303,0.671,1176.795,0.339,0.476,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78414-7065STDY13144072_melas
VBS79163-7065STDY13144845,1323_2051,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,30.46,30,31,31.22,31,31,30.51,30,31,29.97,30,31,30.37,31,31,29.7,28,29,0.874,0.04289,1.007,3007.047,0.348,0.48,0.471,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS79163-7065STDY13144845_melas
VBS77701-7065STDY13143326,1323_0506,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,8,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,3,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,34.89,35,36,35.79,35,36,34.99,35,36,34.46,35,36,35.01,35,36,33.05,31,32,0.871,0.04331,0.198,251.798,0.34,0.477,0.471,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_08,GM-M_mela_2019_Q3,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_08,GM-M_Niani_mela_2019_Q3,VBS77701-7065STDY13143326_melas
VBS79225-7065STDY13144909,1323_2113,Alfred Amambua-Ngwa,"Gambia, The",Ndemban Tenda,2019,10,13.208,-16.344,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,28.9,29,29,29.62,29,30,28.99,29,29,28.38,28,29,28.73,29,29,28.34,26,27,0.866,0.04312,0.735,1544.47,0.341,0.475,0.466,intermediate,,intermediate_gambcolu_arabiensis,GMB,Brikama,GM-W,Foni Brefet,melas,GM-W_mela_2019,GM-W_mela_2019_10,GM-W_mela_2019_Q4,GM-W_Foni-Brefet_mela_2019,GM-W_Foni-Brefet_mela_2019_10,GM-W_Foni-Brefet_mela_2019_Q4,VBS79225-7065STDY13144909_melas
VBS78495-7065STDY13144155,1323_1375,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,26.34,26,27,26.95,26,27,26.42,26,27,25.83,26,26,26.18,26,27,26.02,24,25,0.865,0.04304,0.773,1513.349,0.339,0.474,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78495-7065STDY13144155_melas
VBS78518-7065STDY13144180,1323_1399,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,29.75,29,30,30.41,30,30,29.77,30,30,29.21,29,30,29.53,30,31,29.73,28,29,0.867,0.0432,0.227,236.056,0.339,0.475,0.466,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78518-7065STDY13144180_melas
VBS78412-7065STDY13144070,1323_1292,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,30.67,30,31,31.42,31,32,30.75,31,31,30.18,30,31,30.62,31,31,29.77,28,29,0.869,0.04318,0.309,459.059,0.34,0.47,0.463,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78412-7065STDY13144070_melas
VBS77685-7065STDY13143309,1323_0490,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,8,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,3,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,27.42,27,28,28.12,28,28,27.42,27,28,26.92,27,28,27.3,27,28,27.06,25,26,0.867,0.04315,0.441,728.14,0.34,0.476,0.469,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_08,GM-M_mela_2019_Q3,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_08,GM-M_Niani_mela_2019_Q3,VBS77685-7065STDY13143309_melas
VBS77754-7065STDY13143380,1323_0559,Alfred Amambua-Ngwa,"Gambia, The",Niawurulung,2019,8,13.733,-15.01,F,1323-VO-GM-NGWA-VMF00242,3.9,3,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,30.63,31,32,31.37,31,32,30.86,31,32,29.98,30,31,30.62,31,32,29.41,28,29,0.867,0.04318,0.181,182.556,0.34,0.475,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Nianija,melas,GM-M_mela_2019,GM-M_mela_2019_08,GM-M_mela_2019_Q3,GM-M_Nianija_mela_2019,GM-M_Nianija_mela_2019_08,GM-M_Nianija_mela_2019_Q3,VBS77754-7065STDY13143380_melas
VBS78855-7065STDY13144527,1323_1739,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,27.45,27,27,28.02,27,28,27.37,27,28,26.97,27,27,27.37,27,28,27.45,25,26,0.866,0.0432,0.182,193.3,0.339,0.48,0.473,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78855-7065STDY13144527_melas
VBS78548-7065STDY13144210,1323_1429,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,28.95,29,29,29.57,29,30,29.08,29,30,28.37,28,29,28.71,29,30,28.78,27,28,0.866,0.0432,0.208,222.668,0.339,0.473,0.465,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78548-7065STDY13144210_melas
VBS79111-7065STDY13144791,1323_1998,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,33.96,34,35,34.72,34,35,34.04,34,35,33.39,34,35,33.87,34,35,33.26,31,33,0.869,0.0433,0.279,382.388,0.338,0.476,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS79111-7065STDY13144791_melas
VBS78848-7065STDY13144520,1323_1732,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,26.91,26,27,27.5,27,27,26.84,26,27,26.47,26,27,26.74,27,27,26.99,25,25,0.865,0.04315,0.189,201.068,0.34,0.475,0.468,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78848-7065STDY13144520_melas
VBS78667-7065STDY13144333,1323_1549,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,26.25,26,26,26.79,26,26,26.16,26,26,25.83,25,26,26.13,26,26,26.37,24,25,0.865,0.0432,0.251,255.035,0.34,0.476,0.469,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78667-7065STDY13144333_melas
VBS79105-7065STDY13144785,1323_1992,Alfred Amambua-Ngwa,"Gambia, The",Kanuma,2019,10,13.501,-16.505,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,24.2,24,24,24.74,24,24,24.2,24,24,23.74,24,24,24.08,24,24,24.06,22,23,0.863,0.0431,0.285,261.041,0.34,0.473,0.466,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kerewan,GM-N,Lower Niumi,melas,GM-N_mela_2019,GM-N_mela_2019_10,GM-N_mela_2019_Q4,GM-N_Lower-Niumi_mela_2019,GM-N_Lower-Niumi_mela_2019_10,GM-N_Lower-Niumi_mela_2019_Q4,VBS79105-7065STDY13144785_melas
VBS78505-7065STDY13144166,1323_1386,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,30.95,31,32,31.62,31,32,31.07,31,32,30.28,31,32,30.77,31,32,30.73,29,30,0.867,0.04317,0.179,198.835,0.34,0.474,0.465,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78505-7065STDY13144166_melas
VBS78983-7065STDY13144660,1323_1869,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,32.88,33,33,33.65,33,34,32.87,33,34,32.33,32,33,32.68,33,33,32.6,30,32,0.868,0.04331,0.234,304.284,0.339,0.473,0.464,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78983-7065STDY13144660_melas
VBS78422-7065STDY13144080,1323_1302,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,24.99,25,25,25.6,25,25,25.11,25,25,24.63,24,25,24.99,25,25,23.93,22,23,0.865,0.043,0.968,1872.609,0.338,0.478,0.471,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78422-7065STDY13144080_melas
VBS78624-7065STDY13144289,1323_1506,Alfred Amambua-Ngwa,"Gambia, The",Sitahuma,2019,10,13.611,-14.837,F,1323-VO-GM-NGWA-VMF00242,3.9,4,1323-VO-GM-NGWA,https://www.malariagen.net/partner_study/1323-VO-GM-NGWA,2026-04-09,https://malariagen.github.io/vector-data/ag3/ag3.9.html#terms-of-use,False,27.85,27,28,28.5,28,28,27.82,28,28,27.42,27,28,27.72,28,28,27.61,26,27,0.867,0.04318,0.339,414.89,0.339,0.478,0.47,intermediate,,intermediate_gambcolu_arabiensis,GMB,Kuntaur,GM-M,Niani,melas,GM-M_mela_2019,GM-M_mela_2019_10,GM-M_mela_2019_Q4,GM-M_Niani_mela_2019,GM-M_Niani_mela_2019_10,GM-M_Niani_mela_2019_Q4,VBS78624-7065STDY13144289_melas
